month,customer_id,plan_tier,acquisition_channel,sales_rep,mrr,status,cohort_month,prior_mrr,mrr_movement
2024-02,CUST-1099,Mid-Market,Outbound,Avery,6900,active,2024-01,6900,0
2024-02,CUST-1100,SMB,Outbound,Jamie,2600,active,2024-01,2600,0
2024-02,CUST-1101,Mid-Market,Inbound,Taylor,9800,active,2024-01,9800,0
2024-02,CUST-1102,SMB,Inbound,Taylor,2900,active,2024-01,2900,0
2024-02,CUST-1103,SMB,Outbound,Taylor,2200,active,2024-01,2200,0
2024-02,CUST-1104,Mid-Market,Outbound,Casey,10100,active,2024-01,10100,0
2024-02,CUST-1105,SMB,Outbound,Riley,1800,active,2024-01,1800,0
2024-02,CUST-1106,Mid-Market,Inbound,Casey,11000,active,2024-01,11000,0
2024-02,CUST-1107,Enterprise,Outbound,Casey,32000,active,2024-01,32000,0
2024-02,CUST-1108,SMB,Inbound,Jamie,2200,active,2024-01,2200,0
2024-02,CUST-1109,Mid-Market,Outbound,Jordan,10600,active,2024-01,10600,0
2024-02,CUST-1110,SMB,Outbound,Taylor,3000,active,2024-01,3000,0
2024-02,CUST-1111,SMB,Inbound,Taylor,3700,active,2024-01,3700,0
2024-02,CUST-1112,Mid-Market,Partner,Taylor,7300,active,2024-01,7300,0
2024-02,CUST-1113,SMB,Outbound,Riley,2700,active,2024-01,2700,0
2024-02,CUST-1114,Strategic,Event,Taylor,90300,active,2024-01,90300,0
2024-02,CUST-1115,Enterprise,Inbound,Casey,28900,active,2024-01,28900,0
2024-02,CUST-1116,SMB,Event,Morgan,2700,active,2024-01,2700,0
2024-02,CUST-1117,SMB,Inbound,Avery,3300,active,2024-01,3300,0
2024-02,CUST-1118,Mid-Market,Inbound,Taylor,8700,active,2024-01,8700,0
2024-02,CUST-1119,Enterprise,Partner,Taylor,39900,active,2024-01,39900,0
2024-02,CUST-1120,SMB,Inbound,Avery,3100,active,2024-01,3100,0
2024-02,CUST-1121,Mid-Market,Inbound,Avery,8400,active,2024-01,8400,0
2024-02,CUST-1122,Enterprise,Partner,Casey,29900,active,2024-01,29900,0
2024-02,CUST-1123,SMB,Partner,Taylor,2500,active,2024-01,2500,0
2024-02,CUST-1124,Enterprise,Inbound,Taylor,30800,active,2024-01,30800,0
2024-02,CUST-1125,Mid-Market,Event,Riley,8200,active,2024-01,8200,0
2024-02,CUST-1126,Enterprise,Event,Avery,26100,active,2024-01,26100,0
2024-02,CUST-1127,SMB,Partner,Jamie,2100,active,2024-01,2100,0
2024-02,CUST-1128,Mid-Market,Inbound,Morgan,10300,active,2024-01,10300,0
2024-02,CUST-1129,Enterprise,Partner,Jordan,42200,active,2024-01,42200,0
2024-02,CUST-1130,Mid-Market,Inbound,Jordan,7100,active,2024-01,7100,0
2024-02,CUST-1131,Enterprise,Outbound,Jamie,25900,active,2024-01,25900,0
2024-02,CUST-1132,Mid-Market,Event,Taylor,11400,active,2024-01,11400,0
2024-02,CUST-1133,SMB,Inbound,Riley,3000,active,2024-01,3000,0
2024-02,CUST-1134,SMB,Outbound,Morgan,3400,active,2024-01,3400,0
2024-02,CUST-1135,Mid-Market,Inbound,Casey,6900,expanded,2024-01,6200,700
2024-02,CUST-1136,Strategic,Outbound,Riley,104900,active,2024-01,104900,0
2024-02,CUST-1137,SMB,Inbound,Jamie,3300,active,2024-01,3300,0
2024-02,CUST-1138,Enterprise,Inbound,Jordan,41200,active,2024-01,41200,0
2024-02,CUST-1139,Mid-Market,Event,Jordan,10500,active,2024-01,10500,0
2024-02,CUST-1140,Enterprise,Inbound,Avery,27200,active,2024-01,27200,0
2024-02,CUST-1141,Mid-Market,Inbound,Riley,8100,active,2024-01,8100,0
2024-02,CUST-1142,SMB,Partner,Avery,2600,active,2024-01,2600,0
2024-02,CUST-1143,SMB,Inbound,Jordan,2300,active,2024-01,2300,0
2024-02,CUST-1144,SMB,Partner,Jordan,3000,active,2024-01,3000,0
2024-02,CUST-1145,Mid-Market,Event,Jamie,11400,active,2024-01,11400,0
2024-02,CUST-1146,Enterprise,Partner,Morgan,30900,active,2024-01,30900,0
2024-02,CUST-1147,SMB,Outbound,Jordan,0,churned,2024-01,2000,-2000
2024-02,CUST-1148,Mid-Market,Inbound,Casey,7800,active,2024-01,7800,0
2024-02,CUST-1149,SMB,Partner,Avery,2600,active,2024-01,2600,0
2024-02,CUST-1150,Mid-Market,Outbound,Jordan,10100,active,2024-01,10100,0
2024-02,CUST-1151,Mid-Market,Outbound,Taylor,9100,active,2024-01,9100,0
2024-02,CUST-1152,SMB,Inbound,Jordan,2100,active,2024-01,2100,0
2024-02,CUST-1153,Mid-Market,Partner,Jordan,8700,active,2024-01,8700,0
2024-02,CUST-1154,SMB,Outbound,Jamie,3300,active,2024-01,3300,0
2024-02,CUST-1155,Mid-Market,Partner,Jordan,7700,active,2024-01,7700,0
2024-02,CUST-1156,SMB,Partner,Casey,3400,active,2024-01,3400,0
2024-02,CUST-1157,SMB,Event,Taylor,2400,active,2024-01,2400,0
2024-02,CUST-1158,Enterprise,Outbound,Jordan,56100,active,2024-01,56100,0
2024-02,CUST-1159,Mid-Market,Outbound,Taylor,8600,active,2024-01,8600,0
2024-02,CUST-1160,SMB,Inbound,Jordan,2600,expanded,2024-01,2300,300
2024-02,CUST-1161,Mid-Market,Event,Jamie,8400,contracted,2024-01,9700,-1300
2024-02,CUST-1162,Strategic,Outbound,Riley,96300,active,2024-01,96300,0
2024-02,CUST-1163,SMB,Outbound,Taylor,1900,active,2024-01,1900,0
2024-02,CUST-1164,SMB,Outbound,Avery,2600,active,2024-01,2600,0
2024-02,CUST-1165,SMB,Inbound,Jordan,2200,active,2024-01,2200,0
2024-02,CUST-1166,Mid-Market,Inbound,Casey,8600,active,2024-01,8600,0
2024-02,CUST-1167,SMB,Partner,Taylor,3200,active,2024-01,3200,0
2024-02,CUST-1168,Enterprise,Outbound,Avery,31500,active,2024-01,31500,0
2024-02,CUST-1169,Strategic,Outbound,Morgan,92200,active,2024-01,92200,0
2024-02,CUST-1170,SMB,Inbound,Riley,2200,active,2024-01,2200,0
2024-02,CUST-1171,Mid-Market,Inbound,Avery,6900,active,2024-01,6900,0
2024-02,CUST-1172,Mid-Market,Outbound,Taylor,0,churned,2024-01,9200,-9200
2024-02,CUST-1173,Mid-Market,Inbound,Jordan,9100,active,2024-01,9100,0
2024-02,CUST-1174,Enterprise,Outbound,Jamie,44200,active,2024-01,44200,0
2024-02,CUST-1175,SMB,Inbound,Avery,2900,active,2024-01,2900,0
2024-02,CUST-1176,Strategic,Event,Jordan,87600,active,2024-01,87600,0
2024-02,CUST-1177,SMB,Inbound,Morgan,3300,active,2024-01,3300,0
2024-02,CUST-1178,Mid-Market,Partner,Jamie,11400,active,2024-01,11400,0
2024-02,CUST-1179,Mid-Market,Partner,Taylor,6000,active,2024-01,6000,0
2024-02,CUST-1180,SMB,Inbound,Jordan,3300,active,2024-01,3300,0
2024-02,CUST-1181,Mid-Market,Outbound,Avery,8000,active,2024-01,8000,0
2024-02,CUST-1182,SMB,Inbound,Casey,1900,active,2024-01,1900,0
2024-02,CUST-1183,Mid-Market,Partner,Taylor,9800,active,2024-01,9800,0
2024-02,CUST-1184,Mid-Market,Event,Riley,6300,active,2024-01,6300,0
2024-02,CUST-1185,Enterprise,Outbound,Casey,46800,active,2024-01,46800,0
2024-02,CUST-1186,Mid-Market,Outbound,Casey,7000,active,2024-01,7000,0
2024-02,CUST-1187,Enterprise,Inbound,Jamie,34200,active,2024-01,34200,0
2024-02,CUST-1188,SMB,Inbound,Morgan,2400,active,2024-01,2400,0
2024-02,CUST-1189,Mid-Market,Inbound,Riley,10900,active,2024-01,10900,0
2024-02,CUST-1190,Strategic,Outbound,Casey,87000,active,2024-01,87000,0
2024-02,CUST-1191,SMB,Partner,Jamie,2300,active,2024-01,2300,0
2024-02,CUST-1192,SMB,Partner,Avery,2600,active,2024-01,2600,0
2024-02,CUST-1193,Mid-Market,Outbound,Morgan,9400,active,2024-01,9400,0
2024-02,CUST-1194,SMB,Inbound,Jordan,2800,active,2024-01,2800,0
2024-02,CUST-1195,SMB,Inbound,Riley,3100,active,2024-01,3100,0
2024-02,CUST-1196,Mid-Market,Outbound,Taylor,8600,active,2024-01,8600,0
2024-02,CUST-1197,SMB,Outbound,Jordan,2200,active,2024-01,2200,0
2024-02,CUST-1198,Mid-Market,Inbound,Avery,9500,active,2024-01,9500,0
2024-02,CUST-1199,SMB,Inbound,Jordan,2300,expanded,2024-01,2200,100
2024-02,CUST-1200,SMB,Inbound,Jordan,0,churned,2024-01,3200,-3200
2024-02,CUST-1201,Mid-Market,Outbound,Jordan,9100,active,2024-01,9100,0
2024-02,CUST-1202,SMB,Outbound,Taylor,2700,active,2024-01,2700,0
2024-02,CUST-1203,SMB,Partner,Jordan,2900,active,2024-01,2900,0
2024-02,CUST-1204,Mid-Market,Inbound,Taylor,10900,active,2024-01,10900,0
2024-02,CUST-1205,Strategic,Inbound,Casey,116700,active,2024-01,116700,0
2024-02,CUST-1206,SMB,Partner,Riley,2200,active,2024-01,2200,0
2024-02,CUST-1207,SMB,Inbound,Riley,1700,active,2024-01,1700,0
2024-02,CUST-1208,SMB,Outbound,Casey,2100,active,2024-01,2100,0
2024-02,CUST-1209,Mid-Market,Inbound,Jordan,7700,active,2024-01,7700,0
2024-02,CUST-1210,Mid-Market,Inbound,Jamie,10500,active,2024-01,10500,0
2024-02,CUST-1211,SMB,Outbound,Avery,2300,active,2024-01,2300,0
2024-02,CUST-1212,Mid-Market,Outbound,Casey,8000,active,2024-01,8000,0
2024-02,CUST-1213,Mid-Market,Inbound,Jamie,9700,active,2024-01,9700,0
2024-02,CUST-1214,Mid-Market,Partner,Jamie,10000,active,2024-01,10000,0
2024-02,CUST-1215,Mid-Market,Inbound,Casey,6000,active,2024-01,6000,0
2024-02,CUST-1216,Mid-Market,Outbound,Jordan,9400,active,2024-01,9400,0
2024-02,CUST-1217,Mid-Market,Inbound,Morgan,12700,active,2024-01,12700,0
2024-02,CUST-1218,Mid-Market,Inbound,Jordan,10100,active,2024-01,10100,0
2024-02,CUST-1219,Strategic,Outbound,Casey,76200,active,2024-01,76200,0
2024-02,CUST-1220,SMB,Event,Casey,2100,contracted,2024-01,2500,-400
2024-02,CUST-1221,Strategic,Inbound,Casey,73500,active,2024-01,73500,0
2024-02,CUST-1222,Enterprise,Inbound,Avery,28100,active,2024-01,28100,0
2024-02,CUST-1223,Enterprise,Outbound,Riley,49600,active,2024-01,49600,0
2024-02,CUST-1224,Mid-Market,Outbound,Avery,7700,active,2024-01,7700,0
2024-02,CUST-1225,SMB,Partner,Morgan,3500,active,2024-01,3500,0
2024-02,CUST-1226,SMB,Inbound,Jordan,2000,active,2024-01,2000,0
2024-02,CUST-1227,Enterprise,Inbound,Taylor,23400,active,2024-01,23400,0
2024-02,CUST-1228,SMB,Outbound,Jamie,2700,active,2024-01,2700,0
2024-02,CUST-1229,Mid-Market,Outbound,Jamie,8800,active,2024-01,8800,0
2024-02,CUST-1230,Mid-Market,Outbound,Casey,7900,active,2024-01,7900,0
2024-02,CUST-1231,Strategic,Partner,Avery,77500,active,2024-01,77500,0
2024-02,CUST-1232,Mid-Market,Outbound,Casey,9400,active,2024-01,9400,0
2024-02,CUST-1233,SMB,Outbound,Morgan,2200,active,2024-01,2200,0
2024-02,CUST-1234,Strategic,Outbound,Jamie,105400,active,2024-01,105400,0
2024-02,CUST-1235,Mid-Market,Outbound,Taylor,7300,new,2024-02,0,7300
2024-02,CUST-1236,SMB,Inbound,Jordan,1500,new,2024-02,0,1500
2024-02,CUST-1237,Mid-Market,Inbound,Casey,6200,new,2024-02,0,6200
2024-02,CUST-1238,Mid-Market,Inbound,Jordan,5700,new,2024-02,0,5700
2024-02,CUST-1239,SMB,Inbound,Jordan,1800,new,2024-02,0,1800
2024-02,CUST-1240,SMB,Inbound,Jamie,1800,new,2024-02,0,1800
2024-02,CUST-1241,Enterprise,Inbound,Casey,18800,new,2024-02,0,18800
2024-03,CUST-1000,SMB,Inbound,Riley,1900,active,2024-01,1900,0
2024-03,CUST-1001,SMB,Outbound,Jamie,3200,active,2024-01,3200,0
2024-03,CUST-1002,SMB,Outbound,Taylor,2400,active,2024-01,2400,0
2024-03,CUST-1003,Mid-Market,Inbound,Casey,8300,active,2024-01,8300,0
2024-03,CUST-1004,SMB,Outbound,Riley,2200,expanded,2024-01,2100,100
2024-03,CUST-1005,Mid-Market,Outbound,Riley,8100,active,2024-01,8100,0
2024-03,CUST-1006,SMB,Event,Avery,3100,active,2024-01,3100,0
2024-03,CUST-1007,SMB,Partner,Casey,2500,active,2024-01,2500,0
2024-03,CUST-1008,SMB,Outbound,Morgan,1800,active,2024-01,1800,0
2024-03,CUST-1009,SMB,Partner,Jordan,3600,active,2024-01,3600,0
2024-03,CUST-1010,Mid-Market,Partner,Jamie,7000,contracted,2024-01,7700,-700
2024-03,CUST-1011,Mid-Market,Outbound,Taylor,11400,active,2024-01,11400,0
2024-03,CUST-1012,SMB,Partner,Casey,2700,active,2024-01,2700,0
2024-03,CUST-1013,Mid-Market,Inbound,Taylor,8000,active,2024-01,8000,0
2024-03,CUST-1014,Mid-Market,Outbound,Jamie,9700,active,2024-01,9700,0
2024-03,CUST-1015,Enterprise,Inbound,Jordan,37800,active,2024-01,37800,0
2024-03,CUST-1016,Mid-Market,Inbound,Riley,8800,active,2024-01,8800,0
2024-03,CUST-1017,Mid-Market,Inbound,Casey,8600,active,2024-01,8600,0
2024-03,CUST-1018,SMB,Event,Taylor,2300,active,2024-01,2300,0
2024-03,CUST-1019,Enterprise,Partner,Avery,36200,active,2024-01,36200,0
2024-03,CUST-1020,SMB,Inbound,Morgan,2600,active,2024-01,2600,0
2024-03,CUST-1021,SMB,Outbound,Jamie,2900,active,2024-01,2900,0
2024-03,CUST-1022,SMB,Outbound,Jordan,2500,active,2024-01,2500,0
2024-03,CUST-1023,SMB,Inbound,Jordan,2500,active,2024-01,2500,0
2024-03,CUST-1024,Mid-Market,Event,Taylor,12800,active,2024-01,12800,0
2024-03,CUST-1025,SMB,Outbound,Morgan,2200,active,2024-01,2200,0
2024-03,CUST-1027,SMB,Event,Jamie,2200,expanded,2024-01,2000,200
2024-03,CUST-1028,SMB,Inbound,Casey,2200,active,2024-01,2200,0
2024-03,CUST-1029,Strategic,Inbound,Avery,82700,active,2024-01,82700,0
2024-03,CUST-1030,Mid-Market,Inbound,Riley,7700,active,2024-01,7700,0
2024-03,CUST-1031,SMB,Inbound,Morgan,2100,contracted,2024-01,2400,-300
2024-03,CUST-1032,SMB,Inbound,Casey,1700,active,2024-01,1700,0
2024-03,CUST-1033,Enterprise,Outbound,Casey,36700,active,2024-01,36700,0
2024-03,CUST-1034,Mid-Market,Inbound,Casey,0,churned,2024-01,6700,-6700
2024-03,CUST-1035,SMB,Outbound,Morgan,1900,active,2024-01,1900,0
2024-03,CUST-1037,SMB,Event,Jamie,3200,active,2024-01,3200,0
2024-03,CUST-1038,SMB,Inbound,Casey,2900,active,2024-01,2900,0
2024-03,CUST-1039,SMB,Inbound,Jordan,2400,active,2024-01,2400,0
2024-03,CUST-1040,SMB,Inbound,Morgan,2900,expanded,2024-01,2600,300
2024-03,CUST-1041,SMB,Inbound,Taylor,1700,active,2024-01,1700,0
2024-03,CUST-1042,SMB,Outbound,Avery,3300,active,2024-01,3300,0
2024-03,CUST-1043,Mid-Market,Inbound,Jordan,6800,active,2024-01,6800,0
2024-03,CUST-1044,SMB,Partner,Avery,1800,active,2024-01,1800,0
2024-03,CUST-1045,Strategic,Partner,Jordan,100200,active,2024-01,100200,0
2024-03,CUST-1046,Strategic,Inbound,Casey,93300,expanded,2024-01,81400,11900
2024-03,CUST-1047,Mid-Market,Partner,Jordan,8000,active,2024-01,8000,0
2024-03,CUST-1048,SMB,Inbound,Casey,2600,contracted,2024-01,3100,-500
2024-03,CUST-1049,Mid-Market,Inbound,Jamie,8200,active,2024-01,8200,0
2024-03,CUST-1050,Mid-Market,Outbound,Jamie,9200,active,2024-01,9200,0
2024-03,CUST-1051,SMB,Inbound,Casey,2600,active,2024-01,2600,0
2024-03,CUST-1052,Enterprise,Outbound,Taylor,23500,active,2024-01,23500,0
2024-03,CUST-1053,Enterprise,Inbound,Jordan,31000,active,2024-01,31000,0
2024-03,CUST-1054,Mid-Market,Partner,Morgan,8700,active,2024-01,8700,0
2024-03,CUST-1055,Mid-Market,Inbound,Avery,8200,active,2024-01,8200,0
2024-03,CUST-1056,SMB,Partner,Jamie,3100,active,2024-01,3100,0
2024-03,CUST-1057,Enterprise,Partner,Jamie,31500,active,2024-01,31500,0
2024-03,CUST-1058,Mid-Market,Outbound,Jordan,8800,active,2024-01,8800,0
2024-03,CUST-1059,Mid-Market,Inbound,Casey,7100,active,2024-01,7100,0
2024-03,CUST-1060,SMB,Outbound,Morgan,2300,active,2024-01,2300,0
2024-03,CUST-1061,SMB,Inbound,Casey,1800,active,2024-01,1800,0
2024-03,CUST-1062,Mid-Market,Event,Riley,11400,active,2024-01,11400,0
2024-03,CUST-1063,SMB,Outbound,Jamie,2400,contracted,2024-01,2800,-400
2024-03,CUST-1065,Mid-Market,Partner,Riley,10100,contracted,2024-01,12100,-2000
2024-03,CUST-1066,Mid-Market,Inbound,Jordan,12700,active,2024-01,12700,0
2024-03,CUST-1067,SMB,Outbound,Avery,0,churned,2024-01,2600,-2600
2024-03,CUST-1068,SMB,Partner,Taylor,2500,active,2024-01,2500,0
2024-03,CUST-1069,SMB,Inbound,Avery,3300,active,2024-01,3300,0
2024-03,CUST-1070,SMB,Partner,Jordan,2300,active,2024-01,2300,0
2024-03,CUST-1071,SMB,Inbound,Avery,2100,active,2024-01,2100,0
2024-03,CUST-1072,Mid-Market,Outbound,Jordan,12300,active,2024-01,12300,0
2024-03,CUST-1073,SMB,Outbound,Jordan,2000,active,2024-01,2000,0
2024-03,CUST-1074,Mid-Market,Partner,Riley,6500,active,2024-01,6500,0
2024-03,CUST-1075,SMB,Partner,Avery,2100,active,2024-01,2100,0
2024-03,CUST-1076,Mid-Market,Event,Morgan,7700,active,2024-01,7700,0
2024-03,CUST-1077,SMB,Outbound,Jordan,3700,active,2024-01,3700,0
2024-03,CUST-1078,SMB,Inbound,Casey,2100,active,2024-01,2100,0
2024-03,CUST-1079,Mid-Market,Event,Riley,8800,active,2024-01,8800,0
2024-03,CUST-1080,SMB,Partner,Casey,2700,active,2024-01,2700,0
2024-03,CUST-1081,SMB,Event,Riley,2900,active,2024-01,2900,0
2024-03,CUST-1082,Mid-Market,Inbound,Taylor,8400,active,2024-01,8400,0
2024-03,CUST-1083,Enterprise,Outbound,Jamie,30000,expanded,2024-01,28300,1700
2024-03,CUST-1084,Mid-Market,Outbound,Riley,8500,active,2024-01,8500,0
2024-03,CUST-1085,Mid-Market,Inbound,Avery,10100,active,2024-01,10100,0
2024-03,CUST-1086,Strategic,Inbound,Casey,80700,active,2024-01,80700,0
2024-03,CUST-1087,Mid-Market,Event,Casey,9500,active,2024-01,9500,0
2024-03,CUST-1088,SMB,Inbound,Riley,2600,active,2024-01,2600,0
2024-03,CUST-1089,SMB,Event,Avery,2000,active,2024-01,2000,0
2024-03,CUST-1090,Mid-Market,Inbound,Jordan,12100,active,2024-01,12100,0
2024-03,CUST-1091,Enterprise,Outbound,Avery,32300,active,2024-01,32300,0
2024-03,CUST-1092,Mid-Market,Inbound,Casey,12000,expanded,2024-01,10900,1100
2024-03,CUST-1093,SMB,Outbound,Jordan,2000,active,2024-01,2000,0
2024-03,CUST-1094,SMB,Partner,Taylor,2000,active,2024-01,2000,0
2024-03,CUST-1095,Mid-Market,Outbound,Jamie,6900,active,2024-01,6900,0
2024-03,CUST-1096,SMB,Inbound,Avery,2700,active,2024-01,2700,0
2024-03,CUST-1097,SMB,Inbound,Jamie,3200,active,2024-01,3200,0
2024-03,CUST-1098,Mid-Market,Inbound,Morgan,10400,active,2024-01,10400,0
2024-03,CUST-1099,Mid-Market,Outbound,Avery,6900,active,2024-01,6900,0
2024-03,CUST-1100,SMB,Outbound,Jamie,2600,active,2024-01,2600,0
2024-03,CUST-1101,Mid-Market,Inbound,Taylor,10400,expanded,2024-01,9800,600
2024-03,CUST-1102,SMB,Inbound,Taylor,2900,active,2024-01,2900,0
2024-03,CUST-1103,SMB,Outbound,Taylor,2200,active,2024-01,2200,0
2024-03,CUST-1104,Mid-Market,Outbound,Casey,10100,active,2024-01,10100,0
2024-03,CUST-1105,SMB,Outbound,Riley,1800,active,2024-01,1800,0
2024-03,CUST-1106,Mid-Market,Inbound,Casey,11000,active,2024-01,11000,0
2024-03,CUST-1107,Enterprise,Outbound,Casey,32000,active,2024-01,32000,0
2024-03,CUST-1108,SMB,Inbound,Jamie,2200,active,2024-01,2200,0
2024-03,CUST-1109,Mid-Market,Outbound,Jordan,10600,active,2024-01,10600,0
2024-03,CUST-1110,SMB,Outbound,Taylor,3000,active,2024-01,3000,0
2024-03,CUST-1111,SMB,Inbound,Taylor,3700,active,2024-01,3700,0
2024-03,CUST-1112,Mid-Market,Partner,Taylor,7300,active,2024-01,7300,0
2024-03,CUST-1113,SMB,Outbound,Riley,2700,active,2024-01,2700,0
2024-03,CUST-1114,Strategic,Event,Taylor,90300,active,2024-01,90300,0
2024-03,CUST-1115,Enterprise,Inbound,Casey,28900,active,2024-01,28900,0
2024-03,CUST-1116,SMB,Event,Morgan,2700,active,2024-01,2700,0
2024-03,CUST-1117,SMB,Inbound,Avery,3300,active,2024-01,3300,0
2024-03,CUST-1118,Mid-Market,Inbound,Taylor,8700,active,2024-01,8700,0
2024-03,CUST-1119,Enterprise,Partner,Taylor,39900,active,2024-01,39900,0
2024-03,CUST-1120,SMB,Inbound,Avery,3100,active,2024-01,3100,0
2024-03,CUST-1121,Mid-Market,Inbound,Avery,8400,active,2024-01,8400,0
2024-03,CUST-1122,Enterprise,Partner,Casey,29900,active,2024-01,29900,0
2024-03,CUST-1123,SMB,Partner,Taylor,2500,active,2024-01,2500,0
2024-03,CUST-1124,Enterprise,Inbound,Taylor,30800,active,2024-01,30800,0
2024-03,CUST-1125,Mid-Market,Event,Riley,8200,active,2024-01,8200,0
2024-03,CUST-1126,Enterprise,Event,Avery,26100,active,2024-01,26100,0
2024-03,CUST-1127,SMB,Partner,Jamie,2100,active,2024-01,2100,0
2024-03,CUST-1128,Mid-Market,Inbound,Morgan,10300,active,2024-01,10300,0
2024-03,CUST-1129,Enterprise,Partner,Jordan,42200,active,2024-01,42200,0
2024-03,CUST-1130,Mid-Market,Inbound,Jordan,7100,active,2024-01,7100,0
2024-03,CUST-1131,Enterprise,Outbound,Jamie,25900,active,2024-01,25900,0
2024-03,CUST-1132,Mid-Market,Event,Taylor,11400,active,2024-01,11400,0
2024-03,CUST-1133,SMB,Inbound,Riley,3000,active,2024-01,3000,0
2024-03,CUST-1134,SMB,Outbound,Morgan,3400,active,2024-01,3400,0
2024-03,CUST-1135,Mid-Market,Inbound,Casey,6900,active,2024-01,6900,0
2024-03,CUST-1136,Strategic,Outbound,Riley,104900,active,2024-01,104900,0
2024-03,CUST-1137,SMB,Inbound,Jamie,3300,active,2024-01,3300,0
2024-03,CUST-1138,Enterprise,Inbound,Jordan,41200,active,2024-01,41200,0
2024-03,CUST-1139,Mid-Market,Event,Jordan,10500,active,2024-01,10500,0
2024-03,CUST-1140,Enterprise,Inbound,Avery,27200,active,2024-01,27200,0
2024-03,CUST-1141,Mid-Market,Inbound,Riley,8100,active,2024-01,8100,0
2024-03,CUST-1142,SMB,Partner,Avery,2600,active,2024-01,2600,0
2024-03,CUST-1143,SMB,Inbound,Jordan,2300,active,2024-01,2300,0
2024-03,CUST-1144,SMB,Partner,Jordan,3000,active,2024-01,3000,0
2024-03,CUST-1145,Mid-Market,Event,Jamie,12100,expanded,2024-01,11400,700
2024-03,CUST-1146,Enterprise,Partner,Morgan,30900,active,2024-01,30900,0
2024-03,CUST-1148,Mid-Market,Inbound,Casey,7800,active,2024-01,7800,0
2024-03,CUST-1149,SMB,Partner,Avery,2600,active,2024-01,2600,0
2024-03,CUST-1150,Mid-Market,Outbound,Jordan,10100,active,2024-01,10100,0
2024-03,CUST-1151,Mid-Market,Outbound,Taylor,9100,active,2024-01,9100,0
2024-03,CUST-1152,SMB,Inbound,Jordan,2100,active,2024-01,2100,0
2024-03,CUST-1153,Mid-Market,Partner,Jordan,8700,active,2024-01,8700,0
2024-03,CUST-1154,SMB,Outbound,Jamie,3300,active,2024-01,3300,0
2024-03,CUST-1155,Mid-Market,Partner,Jordan,7700,active,2024-01,7700,0
2024-03,CUST-1156,SMB,Partner,Casey,3400,active,2024-01,3400,0
2024-03,CUST-1157,SMB,Event,Taylor,2400,active,2024-01,2400,0
2024-03,CUST-1158,Enterprise,Outbound,Jordan,56100,active,2024-01,56100,0
2024-03,CUST-1159,Mid-Market,Outbound,Taylor,8600,active,2024-01,8600,0
2024-03,CUST-1160,SMB,Inbound,Jordan,2600,active,2024-01,2600,0
2024-03,CUST-1161,Mid-Market,Event,Jamie,8400,active,2024-01,8400,0
2024-03,CUST-1162,Strategic,Outbound,Riley,96300,active,2024-01,96300,0
2024-03,CUST-1163,SMB,Outbound,Taylor,1900,active,2024-01,1900,0
2024-03,CUST-1164,SMB,Outbound,Avery,2600,active,2024-01,2600,0
2024-03,CUST-1165,SMB,Inbound,Jordan,2200,active,2024-01,2200,0
2024-03,CUST-1166,Mid-Market,Inbound,Casey,8600,active,2024-01,8600,0
2024-03,CUST-1167,SMB,Partner,Taylor,3200,active,2024-01,3200,0
2024-03,CUST-1168,Enterprise,Outbound,Avery,31500,active,2024-01,31500,0
2024-03,CUST-1169,Strategic,Outbound,Morgan,92200,active,2024-01,92200,0
2024-03,CUST-1170,SMB,Inbound,Riley,2200,active,2024-01,2200,0
2024-03,CUST-1171,Mid-Market,Inbound,Avery,6900,active,2024-01,6900,0
2024-03,CUST-1173,Mid-Market,Inbound,Jordan,9100,active,2024-01,9100,0
2024-03,CUST-1174,Enterprise,Outbound,Jamie,44200,active,2024-01,44200,0
2024-03,CUST-1175,SMB,Inbound,Avery,2900,active,2024-01,2900,0
2024-03,CUST-1176,Strategic,Event,Jordan,87600,active,2024-01,87600,0
2024-03,CUST-1177,SMB,Inbound,Morgan,3300,active,2024-01,3300,0
2024-03,CUST-1178,Mid-Market,Partner,Jamie,11400,active,2024-01,11400,0
2024-03,CUST-1179,Mid-Market,Partner,Taylor,0,churned,2024-01,6000,-6000
2024-03,CUST-1180,SMB,Inbound,Jordan,3300,active,2024-01,3300,0
2024-03,CUST-1181,Mid-Market,Outbound,Avery,8000,active,2024-01,8000,0
2024-03,CUST-1182,SMB,Inbound,Casey,1900,active,2024-01,1900,0
2024-03,CUST-1183,Mid-Market,Partner,Taylor,9800,active,2024-01,9800,0
2024-03,CUST-1184,Mid-Market,Event,Riley,6300,active,2024-01,6300,0
2024-03,CUST-1185,Enterprise,Outbound,Casey,46800,active,2024-01,46800,0
2024-03,CUST-1186,Mid-Market,Outbound,Casey,7000,active,2024-01,7000,0
2024-03,CUST-1187,Enterprise,Inbound,Jamie,34200,active,2024-01,34200,0
2024-03,CUST-1188,SMB,Inbound,Morgan,2400,active,2024-01,2400,0
2024-03,CUST-1189,Mid-Market,Inbound,Riley,10900,active,2024-01,10900,0
2024-03,CUST-1190,Strategic,Outbound,Casey,87000,active,2024-01,87000,0
2024-03,CUST-1191,SMB,Partner,Jamie,2300,active,2024-01,2300,0
2024-03,CUST-1192,SMB,Partner,Avery,2600,active,2024-01,2600,0
2024-03,CUST-1193,Mid-Market,Outbound,Morgan,9400,active,2024-01,9400,0
2024-03,CUST-1194,SMB,Inbound,Jordan,2800,active,2024-01,2800,0
